"","Fecha y Hora","Fecha","Hora","Integrante","Mensaje","Tipo de Mensaje","Cantidad Emojis"
"2146","9/2/22 22:27:12","9/02/2022",22:27:12,"Sofi","creo","texto",0
"2147","9/2/22 22:40:52","9/02/2022",22:40:52,"Michu","JAJAJAJAJJAJAJA","texto",0
"2148","9/2/22 22:42:18","9/02/2022",22:42:18,"Delfi","como te llamas","texto",0
"2149","9/2/22 22:52:30","9/02/2022",22:52:30,"Sofi","granja el enema","texto",0
"2150","9/2/22 22:52:34","9/02/2022",22:52:34,"Sofi","o granja del enema","texto",0
"2151","9/2/22 23:04:09","9/02/2022",23:04:09,"Delfi","JAJAJAJAJA","texto",0
"2152","9/2/22 23:04:13","9/02/2022",23:04:13,"Delfi","ahora t vendo","texto",0
"2153","9/2/22 23:05:13","9/02/2022",23:05:13,"Delfi","@5491132355045 te puse a la venta 30 zanahorias","texto",0
"2154","9/2/22 23:27:47","9/02/2022",23:27:47,"Sofi","cmo te llamas?","texto",0
"2155","9/2/22 23:27:54","9/02/2022",23:27:54,"Sofi","quien s fuma un puchitooooo","texto",0
"2156","9/2/22 23:42:47","9/02/2022",23:42:47,"Clari","Wacho quiero ser guia de montaña","texto",0
"2157","9/2/22 23:42:52","9/02/2022",23:42:52,"Clari","Me estoy estresando","texto",0
"2158","9/2/22 23:42:56","9/02/2022",23:42:56,"Pau","Yo tambien clari","texto",0
"2159","9/2/22 23:43:04","9/02/2022",23:43:04,"Pau","Quiero que seas","texto",0
"2160","9/2/22 23:43:06","9/02/2022",23:43:06,"Pau","Posta","texto",0
"2161","9/2/22 23:43:13","9/02/2022",23:43:13,"Pau","Quiero que seas mi guia de montaña","texto",0
"2162","9/2/22 23:43:19","9/02/2022",23:43:19,"Clari","Estoy a 👌🏻de dejar medicina","texto",1
"2163","9/2/22 23:43:25","9/02/2022",23:43:25,"Pau","Lpm","texto",0
"2164","9/2/22 23:43:30","9/02/2022",23:43:30,"Pau","adjunto= 00004666-STICKER-2022-02-09-23-43-29.webp","sticker",0
"2165","9/2/22 23:43:30","9/02/2022",23:43:30,"Clari","Son re incompatibles laa carreras","texto",0
"2166","9/2/22 23:43:38","9/02/2022",23:43:38,"Clari","Estuve todo el dia buscandole la manera","texto",0
"2167","9/2/22 23:44:19","9/02/2022",23:44:19,"Clari","adjunto= 00004669-PHOTO-2022-02-09-23-44-19.jpg","photo",0
"2168","9/2/22 23:44:26","9/02/2022",23:44:26,"Pau","NOOOOO","texto",0
"2169","9/2/22 23:44:30","9/02/2022",23:44:30,"Pau","ES REAL LA CRISIS","texto",0
"2170","9/2/22 23:44:35","9/02/2022",23:44:35,"Pau","vos perteneces ahi","texto",0
"2171","9/2/22 23:44:36","9/02/2022",23:44:36,"Clari","MUY REAL","texto",0
"2172","9/2/22 23:44:42","9/02/2022",23:44:42,"Pau","Pero podes hacer ambas cosas","texto",0
"2173","9/2/22 23:44:47","9/02/2022",23:44:47,"Pau","A la naturaleza","texto",0
"2174","9/2/22 23:45:11","9/02/2022",23:45:11,"Pau","Es muy lindo que te mueva algo asi","texto",0
"2175","9/2/22 23:45:12","9/02/2022",23:45:12,"Pau","Muy","texto",0
"2176","9/2/22 23:45:34","9/02/2022",23:45:34,"Pau","Que no sea tu carrera no significa que no lo puedas hacer nunca","texto",0
"2177","9/2/22 23:46:28","9/02/2022",23:46:28,"Pau","No tiene que ser tu maxima pasion lo que estudias en la universidad. La medicina te reeeee gusta","texto",0
"2178","9/2/22 23:46:40","9/02/2022",23:46:40,"Clari","Ya se pero no quiero hacer esto una vez al año","texto",0
"2179","9/2/22 23:46:53","9/02/2022",23:46:53,"Clari","Quiero hacer todo","texto",0
"2180","9/2/22 23:46:58","9/02/2022",23:46:58,"Clari","No se q poronga hacer","texto",0
"2181","9/2/22 23:47:19","9/02/2022",23:47:19,"Clari","Tengo tiempo para pensar pero me estresa pensar","texto",0
"2182","9/2/22 23:47:24","9/02/2022",23:47:24,"Clari","Quiero decidir y listo","texto",0
"2183","9/2/22 23:50:00","9/02/2022",23:50:00,"Delfi","yo","texto",0
"2184","9/2/22 23:50:40","9/02/2022",23:50:40,"Sofi","adjunto= 00004686-PHOTO-2022-02-09-23-50-40.jpg","photo",0
"2185","10/2/22 0:17:04","10/02/2022",00:17:04,"Taty","Si.","texto",0
"2186","10/2/22 0:17:25","10/02/2022",00:17:25,"Taty","Podes dos veces !","texto",0
"2187","10/2/22 0:17:31","10/02/2022",00:17:31,"Taty","Hasta q termines la carrera","texto",0
"2188","10/2/22 9:01:58","10/02/2022",09:01:58,"Clari","adjunto= 00004690-PHOTO-2022-02-10-09-01-58.jpg","photo",0
"2189","10/2/22 9:02:05","10/02/2022",09:02:05,"Clari","Guat","texto",0
"2190","10/2/22 9:19:57","10/02/2022",09:19:57,"Michu","SAME","texto",0
"2191","10/2/22 9:20:08","10/02/2022",09:20:08,"Michu","Amiga de qus hablas","texto",0
"2192","10/2/22 9:20:22","10/02/2022",09:20:22,"Michu","Te recontra sirve ser medica para ser guia de montaña y vice verda","texto",0
"2193","10/2/22 9:20:55","10/02/2022",09:20:55,"Michu","Guia de montaña te da un liderazgo impresionante necesario en situaciones de emergencia o de chaos (clinicas emergentologas?? Como vos querias)","texto",0
"2194","10/2/22 9:21:22","10/02/2022",09:21:22,"Michu","Y medicina te da la capacidad de primeros auxilios necesario en situacion extrema (montaña)","texto",0
"2195","10/2/22 9:21:47","10/02/2022",09:21:47,"Michu","Yo lo veo recontra compatible","texto",0
"2196","10/2/22 10:20:40","10/02/2022",10:20:40,"Clari","Nono decia incompatible hacerlos juntos","texto",0
"2197","10/2/22 10:20:54","10/02/2022",10:20:54,"Clari","Igual nada ya estuve pensandl un monton y es algo q tengo q seguir pensando","texto",0
"2198","10/2/22 10:20:55","10/02/2022",10:20:55,"Clari","Ver q quiro","texto",0
"2199","10/2/22 10:20:57","10/02/2022",10:20:57,"Clari","Quiero","texto",0
"2200","10/2/22 10:20:59","10/02/2022",10:20:59,"Clari","Y demas","texto",0
"2201","10/2/22 10:21:16","10/02/2022",10:21:16,"Clari","Tipo estas cosas","texto",0
"2202","10/2/22 10:31:21","10/02/2022",10:31:21,"Taty","Ai a mi me mando lo mismo","texto",0
"2203","10/2/22 10:32:24","10/02/2022",10:32:24,"Clari","Quiiiiii","texto",0
"2204","10/2/22 10:32:36","10/02/2022",10:32:36,"Clari","Yo no lo abri todavia","texto",0
"2205","10/2/22 10:32:49","10/02/2022",10:32:49,"Clari","Me dio paja","texto",0
"2206","10/2/22 10:35:38","10/02/2022",10:35:38,"Taty","Es algo de un taller","texto",0
"2207","10/2/22 10:35:40","10/02/2022",10:35:40,"Taty","O algo sos","texto",0
"2208","10/2/22 10:35:42","10/02/2022",10:35:42,"Taty","Así","texto",0
"2209","10/2/22 11:53:50","10/02/2022",11:53:50,"Sol","Che si me tiro a tomar sol a esta hora CON PEOTECTOR 50 me va a ser muy mal igual por el horario?","texto",0
"2210","10/2/22 11:58:43","10/02/2022",11:58:43,"Taty","para mi es lowkey lo mismo que si te tiras a las 3 de la tarde","texto",0
"2211","10/2/22 11:58:44","10/02/2022",11:58:44,"Taty","asi que ya fue","texto",0
"2212","10/2/22 11:58:48","10/02/2022",11:58:48,"Taty","aparte con protector","texto",0
"2213","10/2/22 14:01:57","10/02/2022",14:01:57,"Sofi","no pasa nada ya estamos en ivierno","texto",0
"2214","10/2/22 14:03:02","10/02/2022",14:03:02,"Sol","adjunto= 00004716-STICKER-2022-02-10-14-03-02.webp","sticker",0
"2215","10/2/22 14:24:36","10/02/2022",14:24:36,"Delfi","JAJAJAJA","texto",0
"2216","10/2/22 14:30:34","10/02/2022",14:30:34,"Sofi","chicas","texto",0
"2217","10/2/22 14:30:37","10/02/2022",14:30:37,"Sofi","el planteo de mi mama","texto",0
"2218","10/2/22 14:30:41","10/02/2022",14:30:41,"Sofi","de que estoy en cualquiera","texto",0
"2219","10/2/22 14:30:42","10/02/2022",14:30:42,"Sofi","empezo","texto",0
"2220","10/2/22 14:30:47","10/02/2022",14:30:47,"Sofi","porque stalkeo a mia en ig","texto",0
"2221","10/2/22 14:31:00","10/02/2022",14:31:00,"Sofi","(ustedes conocen el ig de mia)","texto",0
"2222","10/2/22 14:31:10","10/02/2022",14:31:10,"Sofi","y eso de alguna forma la llevo a hacerme ese planteo","texto",0
"2223","10/2/22 14:34:45","10/02/2022",14:34:45,"Pau","QUEREEEEE","texto",0
"2224","10/2/22 14:34:58","10/02/2022",14:34:58,"Pau","TE LO DIJo??????","texto",0
"2225","10/2/22 14:35:00","10/02/2022",14:35:00,"Pau","Alm","texto",0
"2226","10/2/22 14:35:02","10/02/2022",14:35:02,"Sol","Eeeee","texto",0
"2227","10/2/22 14:35:04","10/02/2022",14:35:04,"Sol","Esooooo","texto",0
"2228","10/2/22 14:35:10","10/02/2022",14:35:10,"Sol","Tipo te dijo el hilo de pensamiento?","texto",0
"2229","10/2/22 14:37:48","10/02/2022",14:37:48,"Sofi","no nose","texto",0
"2230","10/2/22 14:37:50","10/02/2022",14:37:50,"Sofi","JAJAJAJAJAJJA","texto",0
"2231","10/2/22 14:38:05","10/02/2022",14:38:05,"Pau","Pero te dijo que lo estoqueo?","texto",0
"2232","10/2/22 14:38:27","10/02/2022",14:38:27,"Sofi","adjunto= 00004734-AUDIO-2022-02-10-14-38-27.opus","audio",0
"2233","10/2/22 14:38:29","10/02/2022",14:38:29,"Sofi","si","texto",0
"2234","10/2/22 14:38:42","10/02/2022",14:38:42,"Sofi","me dijo que le llego un like de Mia a a su ig","texto",0
"2235","10/2/22 14:38:46","10/02/2022",14:38:46,"Sofi","y que lo estokeo","texto",0
"2236","10/2/22 14:39:04","10/02/2022",14:39:04,"Pau","JAJAJAJAJAJAA","texto",0
"2237","10/2/22 14:39:06","10/02/2022",14:39:06,"Sofi","y estuvo 10 minytos hablandome sobre lo que significa que mia suba esas cosas y bla y mia mia mia","texto",0
"2238","10/2/22 14:39:08","10/02/2022",14:39:08,"Sofi","yo tipo","texto",0
"2239","10/2/22 14:39:12","10/02/2022",14:39:12,"Sofi","TE DAS CUENTA Q ES MI EX","texto",0
"2240","10/2/22 14:39:19","10/02/2022",14:39:19,"Pau","PODEMOS NO HABLAR DE MI EX SI","texto",0
"2241","10/2/22 14:39:19","10/02/2022",14:39:19,"Sofi","PODEMOS NO HABLAR DE ESTO","texto",0
"2242","10/2/22 14:39:30","10/02/2022",14:39:30,"Pau","Uf","texto",0
"2243","10/2/22 14:39:30","10/02/2022",14:39:30,"Sofi","A VOS TE DUELE LO QUE SUBE MI EX? A MI ME DUELE QUE SEA MI EX","texto",0
"2244","10/2/22 14:39:35","10/02/2022",14:39:35,"Sol","Jajajajajajajaja estaba por transcribir lo mismo","texto",0
"2245","10/2/22 14:39:36","10/02/2022",14:39:36,"Sofi","ANDA A TERAPIA NO LO HABLES CONMIGO","texto",0
"2246","10/2/22 14:39:49","10/02/2022",14:39:49,"Sofi","Y MENOS SI DE AHI VAS A DARLO VUELTA A HACERME UN PLANTEO A MI","texto",0
"2247","10/2/22 14:39:59","10/02/2022",14:39:59,"Sofi","TOTALMENTE ILOGICO PORQUE SOY LA PERSONA MAS ALEJADA Y DISTINTA A MIA","texto",0
"2248","10/2/22 14:40:06","10/02/2022",14:40:06,"Sofi","TIPO SUBO FOTO DE MIS PERROS A IG","texto",0
"2249","10/2/22 14:40:13","10/02/2022",14:40:13,"Sofi","no entiendo nada","texto",0
"2250","10/2/22 14:40:17","10/02/2022",14:40:17,"Sofi","yo le dije “bueno”","texto",0
"2251","10/2/22 14:40:19","10/02/2022",14:40:19,"Sofi","fin","texto",0
"2252","10/2/22 14:40:20","10/02/2022",14:40:20,"Sofi","jajajaj","texto",0
"2253","10/2/22 14:40:30","10/02/2022",14:40:30,"Sofi","chicas esta muy loca","texto",0
"2254","10/2/22 14:41:18","10/02/2022",14:41:18,"Sol","Claaaaarooo jajajajajajajaj","texto",0
"2255","10/2/22 14:44:07","10/02/2022",14:44:07,"Valen","JAJAJJAJAJAJA","texto",0
"2256","10/2/22 14:49:36","10/02/2022",14:49:36,"Valen","Almmmm me encantoooo sofiiiiii 😍😍😍😍","texto",4
"2257","10/2/22 14:50:00","10/02/2022",14:50:00,"Valen","JAJAJAJA KE ES ESO QUIEN ES","texto",0
"2258","10/2/22 14:50:04","10/02/2022",14:50:04,"Sofi","💜💜💜💜💜","texto",5
"2259","10/2/22 14:50:12","10/02/2022",14:50:12,"Valen","JAJAJJAJAJAJAJAJJAA","texto",0
"2260","10/2/22 14:50:15","10/02/2022",14:50:15,"Valen","toy tentada","texto",0
"2261","10/2/22 14:50:21","10/02/2022",14:50:21,"Valen","Sorry toy leyendo todo ahora","texto",0
"2262","10/2/22 14:57:28","10/02/2022",14:57:28,"Taty","Lpm que fiaca todo","texto",0
"2263","10/2/22 14:57:33","10/02/2022",14:57:33,"Taty","Aparte","texto",0
"2264","10/2/22 14:57:51","10/02/2022",14:57:51,"Taty","No banco nada el planteo pero","texto",0
"2265","10/2/22 14:57:58","10/02/2022",14:57:58,"Taty","Tendría más lógica q lo haga si estás con mis","texto",0
"2266","10/2/22 14:58:00","10/02/2022",14:58:00,"Taty","Mía","texto",0
"2267","10/2/22 14:58:15","10/02/2022",14:58:15,"Taty","Ósea no es mas tu pareja","texto",0
"2268","10/2/22 14:58:17","10/02/2022",14:58:17,"Taty","Q tiene q ver","texto",0
"2269","10/2/22 14:58:30","10/02/2022",14:58:30,"Taty","Es como q mi papá me haga un planteo por como es ricca ahora","texto",0
"2270","10/2/22 14:58:49","10/02/2022",14:58:49,"Valen","Ajjajajajaja lpmmmm q amor lo adoro","texto",0
"2271","10/2/22 15:00:37","10/02/2022",15:00:37,"Valen","Nooooo no llores 🥺🥺🥺","texto",3
"2272","10/2/22 15:00:43","10/02/2022",15:00:43,"Valen","No podes hacer las dos clari?","texto",0
"2273","10/2/22 15:03:02","10/02/2022",15:03:02,"Valen","Que fiaca sofi que tu mamá te está haciendo este planteo","texto",0
"2274","10/2/22 15:03:09","10/02/2022",15:03:09,"Valen","No se como es el instagtam de mía","texto",0
"2275","10/2/22 15:03:12","10/02/2022",15:03:12,"Valen","La iré a stalkers y vuelvo","texto",0
"2276","10/2/22 15:09:13","10/02/2022",15:09:13,"Valen","Volvi","texto",0
"2277","10/2/22 15:09:16","10/02/2022",15:09:16,"Valen","Paja q tu mamá vio eso","texto",0
"2278","10/2/22 15:09:26","10/02/2022",15:09:26,"Valen","Pero claro es tu ex","texto",0
"2279","10/2/22 17:50:07","10/02/2022",17:50:07,"Pali","esta mal si frida esta sola en casa desde el mediodía ?","texto",0
"2280","10/2/22 17:50:16","10/02/2022",17:50:16,"Pali","tengo miedo","texto",0
"2281","10/2/22 17:50:21","10/02/2022",17:50:21,"Pali","ah","texto",0
"2282","10/2/22 17:52:01","10/02/2022",17:52:01,"Delfi","nooooo amiga","texto",0
"2283","10/2/22 17:52:03","10/02/2022",17:52:03,"Delfi","es un perro","texto",0
"2284","10/2/22 17:52:05","10/02/2022",17:52:05,"Delfi","chill","texto",0
"2285","10/2/22 17:52:17","10/02/2022",17:52:17,"Pali","JAJAJAJAJA","texto",0
"2286","10/2/22 17:52:19","10/02/2022",17:52:19,"Pali","YA SE","texto",0
"2287","10/2/22 17:52:26","10/02/2022",17:52:26,"Pali","pero me da penita","texto",0
"2288","10/2/22 17:52:28","10/02/2022",17:52:28,"Michu","Cuantos año s tiene?","texto",0
"2289","10/2/22 17:52:34","10/02/2022",17:52:34,"Pali","me fui hace mucho 😓😓","texto",2
"2290","10/2/22 17:52:39","10/02/2022",17:52:39,"Pali","6","texto",0
"2291","10/2/22 17:52:44","10/02/2022",17:52:44,"Michu","Entonces tranca","texto",0
"2292","10/2/22 17:52:48","10/02/2022",17:52:48,"Pali","7","texto",0
"2293","10/2/22 17:52:49","10/02/2022",17:52:49,"Pali","nose","texto",0
"2294","10/2/22 17:52:52","10/02/2022",17:52:52,"Pali","porahi","texto",0
"2295","10/2/22 17:52:56","10/02/2022",17:52:56,"Michu","Es mas de grandes que quizas no se aguantan el pis o la caca 😮‍💨","texto",2
"2296","10/2/22 17:53:00","10/02/2022",17:53:00,"Michu","Tipo cuando tienen 10","texto",0
"2297","10/2/22 17:53:06","10/02/2022",17:53:06,"Michu","Pero re chill","texto",0
"2298","10/2/22 17:53:27","10/02/2022",17:53:27,"Pali","aaaaa si es por eso frida hace quiñombo igual","texto",0
"2299","10/2/22 17:53:36","10/02/2022",17:53:36,"Pali","porque es una hija de puta","texto",0
"2300","10/2/22 17:53:39","10/02/2022",17:53:39,"Pali","pero la amo ah","texto",0
"2301","10/2/22 17:53:46","10/02/2022",17:53:46,"Pali","adjunto= 00004803-STICKER-2022-02-10-17-53-46.webp","sticker",0
"2302","10/2/22 17:54:11","10/02/2022",17:54:11,"Michu","JAJAJJA","texto",0
"2303","10/2/22 17:54:14","10/02/2022",17:54:14,"Michu","ah bueno ento ces re chill","texto",0
"2304","10/2/22 17:54:18","10/02/2022",17:54:18,"Michu","adjunto= 00004806-STICKER-2022-02-10-17-54-18.webp","sticker",0
"2305","10/2/22 17:56:01","10/02/2022",17:56:01,"Pali","adjunto= 00004807-STICKER-2022-02-10-17-56-01.webp","sticker",0
"2306","10/2/22 17:56:21","10/02/2022",17:56:21,"Taty","JAJAJAJJA","texto",0
"2307","10/2/22 17:59:35","10/02/2022",17:59:35,"Valen","Jjaja tranqui no pasa nadaaaa","texto",0
"2308","10/2/22 17:59:44","10/02/2022",17:59:44,"Valen","Yo deje a tango varías veces por bastante tiempo","texto",0
"2309","10/2/22 17:59:46","10/02/2022",17:59:46,"Valen","Y no pasa one","texto",0
"2310","10/2/22 18:00:22","10/02/2022",18:00:22,"Pali","okiiiiiiiii😌😌😌😌","texto",4
"2311","10/2/22 18:00:59","10/02/2022",18:00:59,"Pali","adjunto= 00004813-STICKER-2022-02-10-18-00-59.webp","sticker",0
"2312","10/2/22 18:06:19","10/02/2022",18:06:19,"Valen","adjunto= 00004814-STICKER-2022-02-10-18-06-19.webp","sticker",0
"2313","10/2/22 18:46:05","10/02/2022",18:46:05,"Clari","Siento q es mas problem si son o muy chicos o muy grandes","texto",0
"2314","10/2/22 18:46:27","10/02/2022",18:46:27,"Clari","Me acuerdo de elvis q si estaba solo mas de 3 horas rompia todo","texto",0
"2315","10/2/22 18:46:45","10/02/2022",18:46:45,"Clari","Y ahora esta solo mas tiempo y muy chill","texto",0
"2316","10/2/22 19:12:52","10/02/2022",19:12:52,"Clari","Che no entuendo","texto",0
"2317","10/2/22 19:13:01","10/02/2022",19:13:01,"Clari","Santino gallo actuo en una pelicula?","texto",0
"2318","10/2/22 19:13:04","10/02/2022",19:13:04,"Clari","What","texto",0
"2319","10/2/22 19:13:31","10/02/2022",19:13:31,"Sol","Jajajajaja sii en gato negro","texto",0
"2320","10/2/22 19:13:33","10/02/2022",19:13:33,"Sol","O algo así","texto",0
"2321","10/2/22 19:13:52","10/02/2022",19:13:52,"Taty","Siii","texto",0
"2322","10/2/22 19:14:37","10/02/2022",19:14:37,"Clari","Sameeeee","texto",0
"2323","10/2/22 19:18:36","10/02/2022",19:18:36,"Pau","Jajajaajajajajaa","texto",0
"2324","10/2/22 19:18:39","10/02/2022",19:18:39,"Pau","adjunto= 00004826-STICKER-2022-02-10-19-18-38.webp","sticker",0
"2325","10/2/22 19:56:58","10/02/2022",19:56:58,"Sofi","cual pinta hoy","texto",0
"2326","10/2/22 19:57:47","10/02/2022",19:57:47,"Pau","adjunto= 00004828-PHOTO-2022-02-10-19-57-46.jpg","photo",0
"2327","10/2/22 19:58:18","10/02/2022",19:58:18,"Pau","adjunto= 00004829-PHOTO-2022-02-10-19-58-18.jpg","photo",0
"2328","10/2/22 20:00:04","10/02/2022",20:00:04,"Pau","Lista pa la mountain","texto",0
"2329","10/2/22 20:00:51","10/02/2022",20:00:51,"Taty","Ai cierto lpm !!","texto",0
"2330","10/2/22 20:00:57","10/02/2022",20:00:57,"Taty","Te vas en muy poco tiempo","texto",0
"2331","10/2/22 20:00:58","10/02/2022",20:00:58,"Taty","Omg","texto",0
"2332","10/2/22 20:01:01","10/02/2022",20:01:01,"Taty","Estás manija ?","texto",0
"2333","10/2/22 20:01:19","10/02/2022",20:01:19,"Delfi","OMGGGGG QUE FANCY","texto",0
"2334","10/2/22 20:01:42","10/02/2022",20:01:42,"Pau","adjunto= 00004836-PHOTO-2022-02-10-20-01-41.jpg","photo",0
"2335","10/2/22 20:01:48","10/02/2022",20:01:48,"Pau","adjunto= 00004837-PHOTO-2022-02-10-20-01-47.jpg","photo",0
"2336","10/2/22 20:01:56","10/02/2022",20:01:56,"Clari","AMOOO","texto",0
"2337","10/2/22 20:02:00","10/02/2022",20:02:00,"Sol","Aaaaaaaa amo el colorrrr","texto",0
"2338","10/2/22 20:02:07","10/02/2022",20:02:07,"Taty","MAL","texto",0
"2339","10/2/22 20:02:08","10/02/2022",20:02:08,"Sol","Muy para vos❤️","texto",1
"2340","10/2/22 20:02:16","10/02/2022",20:02:16,"Sol","Dioooossss","texto",0
"2341","10/2/22 20:02:32","10/02/2022",20:02:32,"Delfi","Video omitido","texto",0
"2342","10/2/22 20:03:33","10/02/2022",20:03:33,"Taty","JAJAJAJAJAJAJAJAJJAJAA","texto",0
"2343","10/2/22 20:03:42","10/02/2022",20:03:42,"Taty","MOOD","texto",0
"2344","10/2/22 20:03:49","10/02/2022",20:03:49,"Taty","que moderna","texto",0
"2345","10/2/22 20:03:53","10/02/2022",20:03:53,"Taty","😌","texto",1
"2346","10/2/22 20:03:59","10/02/2022",20:03:59,"Delfi","chicas anda por todo el pueblo con ese gorro va a la pileta con eso","texto",0
"2347","10/2/22 20:04:00","10/02/2022",20:04:00,"Delfi","la amo","texto",0
"2348","10/2/22 20:04:04","10/02/2022",20:04:04,"Taty","JAJAJAJAJA","texto",0
"2349","10/2/22 20:04:06","10/02/2022",20:04:06,"Delfi","y le chupa u huevo que sea marihuana","texto",0
"2350","10/2/22 20:04:25","10/02/2022",20:04:25,"Sol","Jajajajajajajajajaja la adoro","texto",0
"2351","10/2/22 20:04:46","10/02/2022",20:04:46,"Pau","adjunto= 00004853-STICKER-2022-02-10-20-04-45.webp","sticker",0
"2352","10/2/22 20:05:13","10/02/2022",20:05:13,"Pau","A LA PRONGA","texto",0
"2353","10/2/22 20:06:28","10/02/2022",20:06:28,"Clari","adjunto= 00004855-STICKER-2022-02-10-20-06-28.webp","sticker",0
"2354","10/2/22 20:06:54","10/02/2022",20:06:54,"Pau","La amo","texto",0
"2355","10/2/22 20:08:11","10/02/2022",20:08:11,"Pali","HAJAJAJJAJSJAJSJSJSJJSJAJAJAJAJAJAJAJAJAJAJAJJAJAJAJAJAJAJAAJJAJAJAJAJAJAJAJAJAJA","texto",0
"2356","10/2/22 20:08:14","10/02/2022",20:08:14,"Pali","ME ENCANTA","texto",0
"2357","10/2/22 20:08:22","10/02/2022",20:08:22,"Pali","YONTAMBIEN QUIERO UNA ABURLA COOL","texto",0
"2358","10/2/22 20:08:47","10/02/2022",20:08:47,"Clari","Yo tambien quiero una abuela","texto",0
"2359","10/2/22 20:08:47","10/02/2022",20:08:47,"Delfi","JAJAJAJAJA","texto",0
"2360","10/2/22 20:08:56","10/02/2022",20:08:56,"Delfi","adjunto= 00004862-STICKER-2022-02-10-20-08-56.webp","sticker",0
"2361","10/2/22 20:08:59","10/02/2022",20:08:59,"Clari","Perdon estaba picando","texto",0
"2362","10/2/22 20:08:59","10/02/2022",20:08:59,"Delfi","LA AMO","texto",0
"2363","10/2/22 20:09:08","10/02/2022",20:09:08,"Delfi","picando que?","texto",0
"2364","10/2/22 20:09:10","10/02/2022",20:09:10,"Delfi","mariahuana?","texto",0
"2365","10/2/22 20:09:11","10/02/2022",20:09:11,"Delfi","ahr","texto",0
"2366","10/2/22 20:09:40","10/02/2022",20:09:40,"Clari","Ahrrr","texto",0
"2367","10/2/22 20:11:58","10/02/2022",20:11:58,"Taty","JAJJAJAAJJAJAJAJAJAJAJA LPM CLARI","texto",0
"2368","10/2/22 20:12:21","10/02/2022",20:12:21,"Clari","HAJAJAJJAJAJA","texto",0
"2369","10/2/22 20:39:33","10/02/2022",20:39:33,"Sofi","? vbv","texto",0
"2370","10/2/22 20:40:51","10/02/2022",20:40:51,"Pau","Yo me junto con marcos","texto",0
"2371","10/2/22 20:40:55","10/02/2022",20:40:55,"Pau","Post cenar","texto",0
"2372","10/2/22 20:41:09","10/02/2022",20:41:09,"Pau","Y ceno con mi flia","texto",0
"2373","10/2/22 20:47:29","10/02/2022",20:47:29,"Sofi","EU","texto",0
"2374","10/2/22 20:47:31","10/02/2022",20:47:31,"Sofi","BLACKCREAM","texto",0
"2375","10/2/22 20:47:32","10/02/2022",20:47:32,"Sofi","HOY","texto",0
"2376","10/2/22 20:47:33","10/02/2022",20:47:33,"Sofi","ALGUNA","texto",0
"2377","10/2/22 20:47:33","10/02/2022",20:47:33,"Sofi","PLIS","texto",0
"2378","10/2/22 20:48:35","10/02/2022",20:48:35,"Taty","Yo rindo mañana","texto",0
"2379","10/2/22 21:01:23","10/02/2022",21:01:23,"Michu","yo toy del studyy","texto",0
"2380","10/2/22 21:01:25","10/02/2022",21:01:25,"Michu","rindo el lunes :(","texto",0
"2381","10/2/22 21:27:03","10/02/2022",21:27:03,"Sofi","@5491138706329 en q andas vos olquita","texto",0
"2382","10/2/22 21:27:04","10/02/2022",21:27:04,"Sofi","loquita","texto",0
"2383","10/2/22 22:24:33","10/02/2022",22:24:33,"Pali","jajajaja","texto",0
"2384","10/2/22 22:24:49","10/02/2022",22:24:49,"Pali","recién volví a casa u.U","texto",0
"2385","10/2/22 22:37:29","10/02/2022",22:37:29,"Sofi","adjunto= 00004887-PHOTO-2022-02-10-22-37-29.jpg","photo",0
"2386","10/2/22 22:39:41","10/02/2022",22:39:41,"Clari","CHAN","texto",0
"2387","10/2/22 22:39:54","10/02/2022",22:39:54,"Pau","Uf","texto",0
"2388","10/2/22 22:39:55","10/02/2022",22:39:55,"Pau","Suerte","texto",0
"2389","10/2/22 22:39:56","10/02/2022",22:39:56,"Clari","Salen esas donuts?","texto",0
"2390","10/2/22 22:46:34","10/02/2022",22:46:34,"Sofi","esas que?! JAJAJAJA","texto",0
"2391","10/2/22 22:46:37","10/02/2022",22:46:37,"Sofi","le dije que no quiero morir","texto",0
"2392","10/2/22 22:51:00","10/02/2022",22:51:00,"Sofi","adjunto= 00004894-PHOTO-2022-02-10-22-51-00.jpg","photo",0
"2393","10/2/22 22:51:06","10/02/2022",22:51:06,"Sofi","bueno bien","texto",0
"2394","10/2/22 22:53:03","10/02/2022",22:53:03,"Clari","Okay","texto",0
"2395","10/2/22 22:53:05","10/02/2022",22:53:05,"Clari","Okay.","texto",0
"2396","10/2/22 22:53:21","10/02/2022",22:53:21,"Clari","💜💜💜💜","texto",4
"2397","10/2/22 23:00:14","10/02/2022",23:00:14,"Sofi","aun no entiendo si somos amigas o no","texto",0
"2398","10/2/22 23:00:16","10/02/2022",23:00:16,"Sofi","JAJAJAJAJAJ","texto",0
"2399","10/2/22 23:00:46","10/02/2022",23:00:46,"Pau","A quien","texto",0
"2400","10/2/22 23:02:16","10/02/2022",23:02:16,"Sofi","a teo","texto",0
"2401","10/2/22 23:02:20","10/02/2022",23:02:20,"Sofi","en el mercedes","texto",0
"2402","10/2/22 23:06:55","10/02/2022",23:06:55,"Pau","Aaahhhhhhhhhh","texto",0
"2403","10/2/22 23:06:56","10/02/2022",23:06:56,"Pau","Jajajajaja","texto",0
"2404","10/2/22 23:07:22","10/02/2022",23:07:22,"Michu","🤑🤑🤑🤑","texto",4
