Fecha y Hora,Fecha,Hora,Integrante,Mensaje,Tipo de Mensaje,Cantidad Emojis
14/2/22 16:32:50,14/02/2022,16:32:50,Delfi,son de la copa,texto,
14/2/22 16:32:55,14/02/2022,16:32:55,Delfi,😍😍😍💕💕💕💕💕❤️🍰🍰🍰🍰🍰,texto,
14/2/22 16:32:59,14/02/2022,16:32:59,Sofi,JAJAJAJ,texto,
14/2/22 16:32:59,14/02/2022,16:32:59,Clari,GOOOOD,texto,
14/2/22 16:33:01,14/02/2022,16:33:01,Sofi,EN Q ANDAN,texto,
14/2/22 16:33:02,14/02/2022,16:33:02,Sofi,ah,texto,
14/2/22 16:33:05,14/02/2022,16:33:05,Sofi,tengo q lavar el auto,texto,
14/2/22 16:33:10,14/02/2022,16:33:10,Sofi,retiro el en que andan,texto,
14/2/22 16:33:11,14/02/2022,16:33:11,Sofi,jajajaja,texto,
14/2/22 16:33:12,14/02/2022,16:33:12,Sofi,che,texto,
14/2/22 16:33:16,14/02/2022,16:33:16,Sofi,en q auto vamos hoy?,texto,
14/2/22 16:33:22,14/02/2022,16:33:22,Sofi,xq si vamos en el mio no lo lavo,texto,
14/2/22 16:33:24,14/02/2022,16:33:24,Sofi,🤫🥰,texto,
14/2/22 16:35:00,14/02/2022,16:35:00,Delfi,JAJAJAJA,texto,
14/2/22 16:37:07,14/02/2022,16:37:07,Clari,JAJAJAJJA,texto,
14/2/22 16:37:09,14/02/2022,16:37:09,Clari,Te amo,texto,
14/2/22 16:39:18,14/02/2022,16:39:18,Delfi,JAJAJAJA,texto,
14/2/22 16:39:24,14/02/2022,16:39:24,Delfi,o michu o tuyo @5491132355045,texto,
14/2/22 16:39:28,14/02/2022,16:39:28,Delfi,yo pondría de mil amores,texto,
14/2/22 16:39:34,14/02/2022,16:39:34,Delfi,adjunto= 00005288-PHOTO-2022-02-14-16-39-34.jpg,photo,
14/2/22 16:45:32,14/02/2022,16:45:32,Sofi,che creo q pincho la chica q me gustava,texto,
14/2/22 16:45:39,14/02/2022,16:45:39,Sofi,no paso nada pero como que,texto,
14/2/22 16:45:50,14/02/2022,16:45:50,Sofi,esta muy estancado tema mensaje tema vernos,texto,
14/2/22 16:45:55,14/02/2022,16:45:55,Sofi,no entiendo si es boluda o se hace,texto,
14/2/22 16:45:56,14/02/2022,16:45:56,Sofi,asi q bueno,texto,
14/2/22 16:45:57,14/02/2022,16:45:57,Sofi,tip,texto,
14/2/22 16:45:59,14/02/2022,16:45:59,Sofi,rip,texto,
14/2/22 16:46:04,14/02/2022,16:46:04,Sofi,hoy busco un nuevo amor!,texto,
14/2/22 16:46:29,14/02/2022,16:46:29,Clari,Banco,texto,
14/2/22 16:47:00,14/02/2022,16:47:00,Clari,Yo llwgo a mi casa a las 12 de la noche,texto,
14/2/22 16:47:11,14/02/2022,16:47:11,Clari,Veo q tan matada toy y les habloo,texto,
14/2/22 16:47:14,14/02/2022,16:47:14,Clari,Aver en q andan,texto,
14/2/22 16:47:19,14/02/2022,16:47:19,Clari,Quiero bajonear xbox,texto,
14/2/22 16:47:20,14/02/2022,16:47:20,Clari,Boee,texto,
14/2/22 16:47:24,14/02/2022,16:47:24,Sofi,dale,texto,
14/2/22 16:53:50,14/02/2022,16:53:50,Pali,porque????,texto,
14/2/22 16:54:02,14/02/2022,16:54:02,Pali,la 3 tauro,texto,
14/2/22 16:54:05,14/02/2022,16:54:05,Pali,?,texto,
14/2/22 17:00:16,14/02/2022,17:00:16,Sofi,si,texto,
14/2/22 17:00:20,14/02/2022,17:00:20,Sofi,me hincho la bolita,texto,
14/2/22 17:01:00,14/02/2022,17:01:00,Pali,adjunto= 00005309-STICKER-2022-02-14-17-01-00.webp,sticker,
14/2/22 17:03:47,14/02/2022,17:03:47,Maiu,Samee,texto,
14/2/22 17:08:13,14/02/2022,17:08:13,Michu,Same!,texto,
14/2/22 17:08:31,14/02/2022,17:08:31,Michu,Si no te jode podemos ir en el tuyo asi escabeo? Obvio garpo nafta 🤑,texto,
14/2/22 17:08:41,14/02/2022,17:08:41,Michu,OPA,texto,
14/2/22 17:08:54,14/02/2022,17:08:54,Michu,adjunto= 00005314-STICKER-2022-02-14-17-08-54.webp,sticker,
14/2/22 17:08:55,14/02/2022,17:08:55,Michu,Toy,texto,
14/2/22 17:09:01,14/02/2022,17:09:01,Michu,Estuve juganso mucho fortnite,texto,
14/2/22 17:09:19,14/02/2022,17:09:19,Michu,Jadjjdjdjsjsjssjjsjsjdjqjsjs que conchudita la pibita eh,texto,
14/2/22 17:16:40,14/02/2022,17:16:40,Sofi,jajajjajjajaja,texto,
14/2/22 17:16:42,14/02/2022,17:16:42,Sofi,si dios,texto,
14/2/22 17:16:45,14/02/2022,17:16:45,Sofi,me tiene harta,texto,
14/2/22 17:16:46,14/02/2022,17:16:46,Sofi,bye bye,texto,
14/2/22 17:16:56,14/02/2022,17:16:56,Sofi,jajajaja si,texto,
14/2/22 17:17:00,14/02/2022,17:17:00,Sofi,dale vamos en el mio,texto,
14/2/22 17:17:04,14/02/2022,17:17:04,Sofi,entonces no lo lavo,texto,
14/2/22 17:17:05,14/02/2022,17:17:05,Sofi,osea,texto,
14/2/22 17:17:11,14/02/2022,17:17:11,Sofi,lo lavo solo afuera,texto,
14/2/22 17:17:23,14/02/2022,17:17:23,Michu,Yay,texto,
14/2/22 17:17:25,14/02/2022,17:17:25,Michu,Dalu,texto,
14/2/22 17:17:33,14/02/2022,17:17:33,Sofi,me pidio que le mande algo del programa par producir,texto,
14/2/22 17:17:36,14/02/2022,17:17:36,Sofi,como q le enseñe,texto,
14/2/22 17:17:36,14/02/2022,17:17:36,Clari,Tienen planeado un horatio?,texto,
14/2/22 17:17:38,14/02/2022,17:17:38,Michu,Gracias kuatzyyyn🦧🥰,texto,
14/2/22 17:17:39,14/02/2022,17:17:39,Sofi,y yo estaba re del,texto,
14/2/22 17:17:45,14/02/2022,17:17:45,Michu,Minimo el tuyo,texto,
14/2/22 17:17:47,14/02/2022,17:17:47,Sofi,siii hacemos programa y te enseño bla,texto,
14/2/22 17:17:49,14/02/2022,17:17:49,Michu,12,texto,
14/2/22 17:17:53,14/02/2022,17:17:53,Sofi,le mando el link del programa,texto,
14/2/22 17:17:55,14/02/2022,17:17:55,Sofi,bla,texto,
14/2/22 17:18:04,14/02/2022,17:18:04,Sofi,y me dijo q cuando llegaba a su casa abria la compu,texto,
14/2/22 17:18:05,14/02/2022,17:18:05,Michu,Ahhh claro ya esta acaaaa,texto,
14/2/22 17:18:07,14/02/2022,17:18:07,Sofi,y esto:,texto,
14/2/22 17:18:11,14/02/2022,17:18:11,Michu,A ver,texto,
14/2/22 17:18:15,14/02/2022,17:18:15,Clari,A,texto,
14/2/22 17:18:18,14/02/2022,17:18:18,Clari,A,texto,
14/2/22 17:19:22,14/02/2022,17:19:22,Sofi,adjunto= 00005345-PHOTO-2022-02-14-17-19-22.jpg,photo,
14/2/22 17:19:37,14/02/2022,17:19:37,Sofi,los horarios*,texto,
14/2/22 17:19:42,14/02/2022,17:19:42,Michu,A,texto,
14/2/22 17:19:46,14/02/2022,17:19:46,Michu,Se pasaron a warap,texto,
14/2/22 17:19:57,14/02/2022,17:19:57,Clari,M....cldnc.....,texto,
14/2/22 17:20:04,14/02/2022,17:20:04,Sofi,en mdq!!,texto,
14/2/22 17:20:09,14/02/2022,17:20:09,Michu,Dea,texto,
14/2/22 17:20:09,14/02/2022,17:20:09,Sofi,peeo no hablamos x wpp,texto,
14/2/22 17:20:12,14/02/2022,17:20:12,Clari,Te mando audio?,texto,
14/2/22 17:20:13,14/02/2022,17:20:13,Michu,Ae estaban hablando por ig,texto,
14/2/22 17:20:16,14/02/2022,17:20:16,Sofi,solo hoy porque le mande los links,texto,
14/2/22 17:20:17,14/02/2022,17:20:17,Sofi,nop,texto,
14/2/22 17:20:18,14/02/2022,17:20:18,Clari,Ahhh,texto,
14/2/22 17:20:21,14/02/2022,17:20:21,Sofi,pro nose,texto,
14/2/22 17:20:21,14/02/2022,17:20:21,Clari,Bueno.,texto,
14/2/22 17:20:25,14/02/2022,17:20:25,Sofi,me hincho las pelotas,texto,
14/2/22 17:20:28,14/02/2022,17:20:28,Michu,imagen omitida,texto,
14/2/22 17:20:28,14/02/2022,17:20:28,Sofi,q se vayaa. acagar,texto,
14/2/22 17:20:35,14/02/2022,17:20:35,Michu,El enojo fue por la diferencia de horarios?,texto,
14/2/22 17:20:38,14/02/2022,17:20:38,Sofi,JAJAJAJAJAJAJAJAJA,texto,
14/2/22 17:20:40,14/02/2022,17:20:40,Michu,O porq no quiere juntarae con vos,texto,
14/2/22 17:20:44,14/02/2022,17:20:44,Clari,A,texto,
14/2/22 17:20:45,14/02/2022,17:20:45,Michu,O los dos,texto,
14/2/22 17:21:16,14/02/2022,17:21:16,Clari,Malarso,texto,
14/2/22 17:23:26,14/02/2022,17:23:26,Sofi,Se eliminó este mensaje.,texto,
14/2/22 17:23:50,14/02/2022,17:23:50,Michu,Noo dale,texto,
14/2/22 17:23:52,14/02/2022,17:23:52,Michu,Quiwro saver,texto,
14/2/22 17:24:05,14/02/2022,17:24:05,Sofi,adjunto= 00005372-AUDIO-2022-02-14-17-24-05.opus,audio,
14/2/22 17:25:01,14/02/2022,17:25:01,Sofi,adjunto= 00005373-AUDIO-2022-02-14-17-25-01.opus,audio,
14/2/22 17:25:09,14/02/2022,17:25:09,Sofi,y me da bronca que me pelotudeen,texto,
14/2/22 17:25:10,14/02/2022,17:25:10,Clari,Claro muchos mixed signals,texto,
14/2/22 17:25:13,14/02/2022,17:25:13,Sofi,y sentirme una pelotuda,texto,
14/2/22 17:25:30,14/02/2022,17:25:30,Sofi,tipo me hincha soberabamente la bolita,texto,
14/2/22 17:25:33,14/02/2022,17:25:33,Sofi,que haga eso,texto,
14/2/22 17:25:49,14/02/2022,17:25:49,Sofi,porque ya siento q soy una gede boluda que esta ahi para chuparle el culo apenas me diga de vernos,texto,
14/2/22 17:25:58,14/02/2022,17:25:58,Sofi,cuando yo se lo vengo diciendo y me esquiva,texto,
14/2/22 17:26:07,14/02/2022,17:26:07,Sofi,pero me sigue hablando y chamuyando,texto,
14/2/22 17:26:13,14/02/2022,17:26:13,Clari,Claroo,texto,
14/2/22 17:26:30,14/02/2022,17:26:30,Clari,Pero llego ayer tambien,texto,
14/2/22 17:26:38,14/02/2022,17:26:38,Clari,Osea por otro lado esta esto,texto,
14/2/22 17:27:05,14/02/2022,17:27:05,Clari,Que quizas te lo esquiva porq acaba de llegar,texto,
14/2/22 17:27:47,14/02/2022,17:27:47,Sofi,adjunto= 00005386-AUDIO-2022-02-14-17-27-47.opus,audio,
14/2/22 17:27:54,14/02/2022,17:27:54,Michu,Si,texto,
14/2/22 17:27:58,14/02/2022,17:27:58,Michu,Si,texto,
14/2/22 17:28:01,14/02/2022,17:28:01,Michu,Que pelotuda de mierda,texto,
14/2/22 17:28:18,14/02/2022,17:28:18,Michu,Coko sabes que sigue enganchada co su ex??,texto,
14/2/22 17:28:34,14/02/2022,17:28:34,Sofi,xq hablamos de nuestrxs ex,texto,
14/2/22 17:28:36,14/02/2022,17:28:36,Sofi,y tipo,texto,
14/2/22 17:28:40,14/02/2022,17:28:40,Michu,Si,texto,
14/2/22 17:28:43,14/02/2022,17:28:43,Sofi,yo claramente estoy mucho mas over ir que ella,texto,
14/2/22 17:28:45,14/02/2022,17:28:45,Michu,Yo esperaria 1 semana minimo,texto,
14/2/22 17:28:47,14/02/2022,17:28:47,Sofi,over it,texto,
14/2/22 17:28:51,14/02/2022,17:28:51,Sofi,ugh,texto,
14/2/22 17:28:53,14/02/2022,17:28:53,Sofi,pero es tipo,texto,
14/2/22 17:28:58,14/02/2022,17:28:58,Michu,Si desps de 1 semana no te dijo o no hicieron progeama ahi si te digo posta blda te esta boludiando,texto,
14/2/22 17:29:02,14/02/2022,17:29:02,Clari,Claroo,texto,
14/2/22 17:29:03,14/02/2022,17:29:03,Sofi,ME MAQUINASTE 3 SEMANASobvio que tengo alta ansiedad de verla,texto,
14/2/22 17:29:05,14/02/2022,17:29:05,Sofi,como que,texto,
14/2/22 17:29:07,14/02/2022,17:29:07,Michu,Pero no todo el mundo se mueve tan asi,texto,
14/2/22 17:29:08,14/02/2022,17:29:08,Clari,HSJSJSJS,texto,
14/2/22 17:29:10,14/02/2022,17:29:10,Clari,Claro sisosoos,texto,
14/2/22 17:29:15,14/02/2022,17:29:15,Sofi,no estoy chillin corte te veo en una sem,texto,
14/2/22 17:29:19,14/02/2022,17:29:19,Sofi,estoy tipo te quiero ver YA,texto,
14/2/22 17:30:03,14/02/2022,17:30:03,Michu,adjunto= 00005408-AUDIO-2022-02-14-17-30-03.opus,audio,
14/2/22 17:30:29,14/02/2022,17:30:29,Clari,Jskskususus,texto,
14/2/22 17:30:33,14/02/2022,17:30:33,Clari,Bueno pero,texto,
14/2/22 17:30:36,14/02/2022,17:30:36,Sofi,exacto,texto,
14/2/22 17:30:38,14/02/2022,17:30:38,Sofi,pero claro,texto,
14/2/22 17:30:40,14/02/2022,17:30:40,Sofi,nose si es asi,texto,
14/2/22 17:30:43,14/02/2022,17:30:43,Sofi,o si no me quiere ver,texto,
14/2/22 17:30:48,14/02/2022,17:30:48,Clari,Si se estan hablando hace 3 semanas pero porahi no ve a sus amigad hace 2 meses,texto,
14/2/22 17:30:51,14/02/2022,17:30:51,Sofi,y me da paja porque en el medio estoy yo,texto,
14/2/22 17:30:53,14/02/2022,17:30:53,Sofi,q le sigo hablando,texto,
14/2/22 17:30:57,14/02/2022,17:30:57,Sofi,sintiendome 1 tonta,texto,
14/2/22 17:30:59,14/02/2022,17:30:59,Sofi,enorme,texto,
14/2/22 17:31:05,14/02/2022,17:31:05,Sofi,asi q,texto,
14/2/22 17:31:07,14/02/2022,17:31:07,Sofi,decidi,texto,
14/2/22 17:31:11,14/02/2022,17:31:11,Sofi,que no se la voy a seguir mas,texto,
14/2/22 17:31:21,14/02/2022,17:31:21,Sofi,y que me busque ella a mi,texto,
14/2/22 17:31:28,14/02/2022,17:31:28,Sofi,#techniques,texto,
14/2/22 17:31:42,14/02/2022,17:31:42,Clari,Dale,texto,
14/2/22 17:31:45,14/02/2022,17:31:45,Clari,Pero seguiselaa,texto,
14/2/22 17:31:47,14/02/2022,17:31:47,Sofi,y sobre hoy a la noche,texto,
14/2/22 17:31:58,14/02/2022,17:31:58,Clari,Osea si queres no le sigas proponiendo cosas,texto,
14/2/22 17:32:03,14/02/2022,17:32:03,Sofi,mmm,texto,
14/2/22 17:32:08,14/02/2022,17:32:08,Clari,Jsjsjsjs,texto,
14/2/22 17:32:41,14/02/2022,17:32:41,Sofi,adjunto= 00005431-AUDIO-2022-02-14-17-32-41.opus,audio,
14/2/22 17:33:03,14/02/2022,17:33:03,Sofi,adjunto= 00005432-AUDIO-2022-02-14-17-33-03.opus,audio,
14/2/22 17:33:44,14/02/2022,17:33:44,Clari,Okayy,texto,
14/2/22 17:33:46,14/02/2022,17:33:46,Clari,Okay,texto,
14/2/22 17:34:02,14/02/2022,17:34:02,Sofi,pero bueno quiero distraerme asi me pasa el tiempo y no estoy tipo,texto,
14/2/22 17:34:04,14/02/2022,17:34:04,Sofi,😳,texto,
14/2/22 17:34:08,14/02/2022,17:34:08,Sofi,esperando a ver que hace,texto,
14/2/22 17:34:08,14/02/2022,17:34:08,Clari,Claro sisisi,texto,
14/2/22 17:34:17,14/02/2022,17:34:17,Clari,Ajjajajja,texto,
14/2/22 17:34:18,14/02/2022,17:34:18,Clari,La puta,texto,
14/2/22 17:38:40,14/02/2022,17:38:40,Sofi,adjunto= 00005441-AUDIO-2022-02-14-17-38-40.opus,audio,
14/2/22 17:38:40,14/02/2022,17:38:40,Sofi,adjunto= 00005442-AUDIO-2022-02-14-17-38-40.opus,audio,
14/2/22 17:38:47,14/02/2022,17:38:47,Sofi,ai nose,texto,
14/2/22 17:38:48,14/02/2022,17:38:48,Sofi,chau,texto,
14/2/22 17:38:49,14/02/2022,17:38:49,Sofi,matare,texto,
14/2/22 17:38:51,14/02/2022,17:38:51,Sofi,matate,texto,
14/2/22 17:38:53,14/02/2022,17:38:53,Sofi,jajajaja,texto,
14/2/22 17:40:57,14/02/2022,17:40:57,Clari,Sameee que te cuenta todo,texto,
14/2/22 17:41:12,14/02/2022,17:41:12,Clari,Bueno flaca si no hiciste nada hagamos algo,texto,
14/2/22 17:41:21,14/02/2022,17:41:21,Clari,No vi euphoria la quiero ver ahora,texto,
14/2/22 17:41:24,14/02/2022,17:41:24,Clari,Q lastima,texto,
14/2/22 17:41:57,14/02/2022,17:41:57,Sofi,yo tanpoco,texto,
14/2/22 18:00:51,14/02/2022,18:00:51,Sofi,adjunto= 00005453-PHOTO-2022-02-14-18-00-51.jpg,photo,
14/2/22 18:00:54,14/02/2022,18:00:54,Sofi,?,texto,
14/2/22 18:00:59,14/02/2022,18:00:59,Sofi,adjunto= 00005455-PHOTO-2022-02-14-18-00-59.jpg,photo,
14/2/22 18:03:44,14/02/2022,18:03:44,Michu,?????,texto,
14/2/22 18:03:47,14/02/2022,18:03:47,Michu,Omg no me import,texto,
14/2/22 18:09:30,14/02/2022,18:09:30,Taty,JAJAJJA exacto,texto,
14/2/22 18:10:04,14/02/2022,18:10:04,Clari,Y que paso,texto,
14/2/22 18:12:56,14/02/2022,18:12:56,Delfi,JAJAJAJA,texto,
14/2/22 18:13:07,14/02/2022,18:13:07,Delfi,ai no escuche todo fuc,texto,
14/2/22 18:18:02,14/02/2022,18:18:02,Sofi,nose no m dijo nada,texto,
14/2/22 18:18:02,14/02/2022,18:18:02,Sofi,jajaja,texto,
14/2/22 18:18:05,14/02/2022,18:18:05,Sofi,ahora me da pena,texto,
14/2/22 18:18:10,14/02/2022,18:18:10,Sofi,porque yo me quiero hacer la malaa,texto,
14/2/22 18:18:37,14/02/2022,18:18:37,Clari,Xd,texto,
14/2/22 18:27:53,14/02/2022,18:27:53,Clari,adjunto= 00005467-PHOTO-2022-02-14-18-27-53.jpg,photo,
14/2/22 18:28:05,14/02/2022,18:28:05,Clari,Ya se no lo teno agendado es celu nuevi,texto,
14/2/22 18:28:13,14/02/2022,18:28:13,Clari,adjunto= 00005469-PHOTO-2022-02-14-18-28-13.jpg,photo,
14/2/22 18:29:21,14/02/2022,18:29:21,Delfi,JAJAJAJAJJAJAJAA,texto,
14/2/22 18:29:22,14/02/2022,18:29:22,Delfi,HORRIBLE,texto,
14/2/22 18:29:27,14/02/2022,18:29:27,Delfi,adjunto= 00005472-PHOTO-2022-02-14-18-29-27.jpg,photo,
14/2/22 18:30:33,14/02/2022,18:30:33,Clari,Noni,texto,
14/2/22 18:30:35,14/02/2022,18:30:35,Clari,Nono,texto,
14/2/22 18:30:38,14/02/2022,18:30:38,Clari,Wack,texto,
14/2/22 18:31:40,14/02/2022,18:31:40,Delfi,jsjsjsjssjs,texto,
14/2/22 18:33:04,14/02/2022,18:33:04,Michu,JAJAJAJAJAJAJ WAME,texto,
14/2/22 18:33:05,14/02/2022,18:33:05,Michu,Same,texto,
14/2/22 18:33:07,14/02/2022,18:33:07,Michu,Anotado.,texto,
14/2/22 18:36:33,14/02/2022,18:36:33,Sofi,NOOO,texto,
14/2/22 18:36:34,14/02/2022,18:36:34,Sofi,jajajajjaa,texto,
14/2/22 18:36:36,14/02/2022,18:36:36,Sofi,full grasa,texto,
14/2/22 18:36:43,14/02/2022,18:36:43,Sofi,quien es?,texto,
14/2/22 18:36:49,14/02/2022,18:36:49,Clari,Matthew,texto,
14/2/22 18:36:52,14/02/2022,18:36:52,Clari,La puta q me pario,texto,
14/2/22 18:41:46,14/02/2022,18:41:46,Sofi,adjunto= 00005486-PHOTO-2022-02-14-18-41-46.jpg,photo,
14/2/22 18:41:48,14/02/2022,18:41:48,Sofi,muy mala,texto,
14/2/22 18:41:50,14/02/2022,18:41:50,Sofi,?,texto,
14/2/22 18:45:12,14/02/2022,18:45:12,Clari,JAJAJJAJAJA,texto,
14/2/22 18:45:13,14/02/2022,18:45:13,Clari,Osea,texto,
14/2/22 18:45:16,14/02/2022,18:45:16,Clari,Es un toque mala onda,texto,
14/2/22 18:45:29,14/02/2022,18:45:29,Clari,Minimo un signo d pregunta,texto,
14/2/22 18:48:36,14/02/2022,18:48:36,Maiu,Eso,texto,
14/2/22 18:48:41,14/02/2022,18:48:41,Maiu,Pero ahora ya fue,texto,
14/2/22 18:48:54,14/02/2022,18:48:54,Maiu,Q paja q te mande tantos mixed signals,texto,
14/2/22 18:49:06,14/02/2022,18:49:06,Maiu,Para mi lo q dijeron,texto,
14/2/22 18:49:34,14/02/2022,18:49:34,Maiu,Hablale tranca como ella te habla a vos y fijate si tira ella de hacer algo,texto,
14/2/22 18:50:13,14/02/2022,18:50:13,Maiu,A mi también me pasa q cuando vuelvo de un viaje necesito chillearla un toque y organizarme,texto,
14/2/22 18:50:17,14/02/2022,18:50:17,Maiu,Pero ni idea,texto,
14/2/22 18:54:49,14/02/2022,18:54:49,Sofi,sip,texto,
14/2/22 18:54:51,14/02/2022,18:54:51,Sofi,claro,texto,
14/2/22 18:54:54,14/02/2022,18:54:54,Sofi,puede ser eso,texto,
14/2/22 19:29:56,14/02/2022,19:29:56,Sofi,adjunto= 00005503-AUDIO-2022-02-14-19-29-56.opus,audio,
14/2/22 19:30:14,14/02/2022,19:30:14,Sofi,plan de hoy,texto,
14/2/22 19:31:16,14/02/2022,19:31:16,Delfi,omggg,texto,
14/2/22 19:31:23,14/02/2022,19:31:23,Delfi,me gusta la de alcohol,texto,
14/2/22 19:31:25,14/02/2022,19:31:25,Delfi,all the night,texto,
14/2/22 19:31:26,14/02/2022,19:31:26,Sol,Me gusta me gusta el plan,texto,
14/2/22 19:31:34,14/02/2022,19:31:34,Sol,Habría q comprar no?,texto,
14/2/22 19:31:41,14/02/2022,19:31:41,Delfi,te estaba por escribir privado,texto,
14/2/22 19:31:43,14/02/2022,19:31:43,Delfi,JAJAJA SI,texto,
14/2/22 19:31:43,14/02/2022,19:31:43,Sol,Yo tengo 3/4 de ron y vino,texto,
14/2/22 19:31:48,14/02/2022,19:31:48,Delfi,ooooo,texto,
14/2/22 19:31:49,14/02/2022,19:31:49,Delfi,a ver yo,texto,
14/2/22 19:31:50,14/02/2022,19:31:50,Sofi,JAJAJAJAJAAJ,texto,
14/2/22 19:31:52,14/02/2022,19:31:52,Sofi,miren,texto,
14/2/22 19:31:58,14/02/2022,19:31:58,Sofi,yo en casa tengo smirrnofs saborizados,texto,
14/2/22 19:32:02,14/02/2022,19:32:02,Sofi,pero creo que = caldo,texto,
14/2/22 19:32:04,14/02/2022,19:32:04,Sofi,no?,texto,
14/2/22 19:32:17,14/02/2022,19:32:17,Delfi,yyy….. ya fue no?,texto,
14/2/22 19:32:29,14/02/2022,19:32:29,Sol,Jajajajajajajajaja si no?,texto,
14/2/22 19:32:36,14/02/2022,19:32:36,Sol,De mezcla?,texto,
14/2/22 19:34:43,14/02/2022,19:34:43,Delfi,sprite?,texto,
14/2/22 19:40:42,14/02/2022,19:40:42,Sofi,adjunto= 00005524-AUDIO-2022-02-14-19-40-42.opus,audio,
14/2/22 19:47:44,14/02/2022,19:47:44,Maiu,Interesantee,texto,
14/2/22 20:19:06,14/02/2022,20:19:06,Michu,JAJAJAJJAJAJAJAJAJJAJA,texto,
14/2/22 20:19:07,14/02/2022,20:19:07,Michu,Lpm same,texto,
14/2/22 20:19:28,14/02/2022,20:19:28,Michu,Hola puta$,texto,
14/2/22 20:20:23,14/02/2022,20:20:23,Delfi,HOLAAA,texto,
14/2/22 20:20:55,14/02/2022,20:20:55,Sol,HOLAAAAAA,texto,
14/2/22 20:20:58,14/02/2022,20:20:58,Sol,Como te fueeeeeee,texto,
14/2/22 20:25:43,14/02/2022,20:25:43,Sofi,NO RINDIO AUN,texto,
14/2/22 20:25:45,14/02/2022,20:25:45,Sofi,O SI??,texto,
14/2/22 20:27:10,14/02/2022,20:27:10,Pau,adjunto= 00005534-PHOTO-2022-02-14-20-27-09.jpg,photo,
14/2/22 20:27:10,14/02/2022,20:27:10,Pau,adjunto= 00005535-PHOTO-2022-02-14-20-27-09.jpg,photo,
14/2/22 20:27:11,14/02/2022,20:27:11,Pau,adjunto= 00005536-PHOTO-2022-02-14-20-27-10.jpg,photo,
14/2/22 20:27:11,14/02/2022,20:27:11,Pau,adjunto= 00005537-PHOTO-2022-02-14-20-27-11.jpg,photo,
14/2/22 20:27:12,14/02/2022,20:27:12,Pau,adjunto= 00005538-PHOTO-2022-02-14-20-27-11.jpg,photo,
14/2/22 20:27:12,14/02/2022,20:27:12,Pau,adjunto= 00005539-PHOTO-2022-02-14-20-27-12.jpg,photo,
14/2/22 20:27:13,14/02/2022,20:27:13,Pau,adjunto= 00005540-PHOTO-2022-02-14-20-27-12.jpg,photo,
14/2/22 20:27:14,14/02/2022,20:27:14,Pau,adjunto= 00005541-PHOTO-2022-02-14-20-27-13.jpg,photo,
14/2/22 20:29:08,14/02/2022,20:29:08,Maiu,Hola pauu,texto,
14/2/22 20:29:16,14/02/2022,20:29:16,Maiu,Como vaaa,texto,
14/2/22 20:29:32,14/02/2022,20:29:32,Sol,Holaaaaaaaa,texto,
14/2/22 20:29:46,14/02/2022,20:29:46,Pau,HAY UN ARBOL DE MANZANAS EN LA CABAÑA,texto,
14/2/22 20:29:46,14/02/2022,20:29:46,Sol,Ay me muero,texto,
14/2/22 20:29:49,14/02/2022,20:29:49,Sol,Q lindo todoooooo,texto,
14/2/22 20:29:55,14/02/2022,20:29:55,Maiu,Goooodd,texto,
14/2/22 20:30:51,14/02/2022,20:30:51,Delfi,HAY DAT,texto,
14/2/22 20:30:54,14/02/2022,20:30:54,Delfi,TRIGGERED,texto,
14/2/22 20:32:52,14/02/2022,20:32:52,Sofi,AAAAA Q LINDO,texto,
14/2/22 20:33:08,14/02/2022,20:33:08,Maiu,Q copado todoo,texto,
14/2/22 20:36:00,14/02/2022,20:36:00,Pali,QUE CRIMINAL,texto,
14/2/22 20:36:56,14/02/2022,20:36:56,Pali,dedoooooteeeeeee,texto,
14/2/22 20:52:48,14/02/2022,20:52:48,Michu,Siii ya rendiiii,texto,
14/2/22 20:52:51,14/02/2022,20:52:51,Michu,Estoy a 2 cuad de mi casa,texto,
14/2/22 20:52:55,14/02/2022,20:52:55,Michu,😌,texto,
14/2/22 20:52:58,14/02/2022,20:52:58,Michu,Me fue increible chicas,texto,
14/2/22 20:53:03,14/02/2022,20:53:03,Michu,Me tomaroncosas que habia hecho mil veces,texto,
14/2/22 20:53:05,14/02/2022,20:53:05,Michu,Nananana god,texto,
14/2/22 20:53:07,14/02/2022,20:53:07,Michu,adjunto= 00005561-STICKER-2022-02-14-20-53-07.webp,sticker,
14/2/22 20:53:11,14/02/2022,20:53:11,Michu,Bueo cuales el plan,texto,
14/2/22 20:57:58,14/02/2022,20:57:58,Maiu,Gooooooood,texto,
14/2/22 21:17:15,14/02/2022,21:17:15,Taty,Que lindo lugar !! @5491165552559,texto,
14/2/22 21:21:52,14/02/2022,21:21:52,Michu,Hay escabjo???,texto,
14/2/22 21:22:08,14/02/2022,21:22:08,Sol,Yo tengo vino y ron,texto,
14/2/22 21:22:13,14/02/2022,21:22:13,Sol,Sofi tiene q traer el vodka,texto,
14/2/22 21:22:16,14/02/2022,21:22:16,Sol,@5491132355045,texto,
14/2/22 21:22:22,14/02/2022,21:22:22,Michu,Que feliz me haces,texto,
14/2/22 21:22:24,14/02/2022,21:22:24,Michu,😍,texto,
14/2/22 21:31:59,14/02/2022,21:31:59,Sol,adjunto= 00005571-PHOTO-2022-02-14-21-31-59.jpg,photo,
14/2/22 21:32:12,14/02/2022,21:32:12,Michu,QUE FELIX ME HACEN,texto,
